-90.158537,-88.268293,-87.810976,-76.560976,-88.878049,-86.804878,-68.603659,-500.000000,-500.000000
-90.242604,-88.230769,-87.816568,-76.514793,-88.852071,-86.988166,-68.556213,-500.000000,-500.000000
-90.321839,-88.195402,-87.821839,-76.471264,-88.827586,-86.931034,-68.655172,-500.000000,-500.000000
-90.340782,-88.162011,-87.826816,-76.430168,-88.804469,-86.877095,-68.608939,-500.000000,-500.000000
-90.358696,-88.130435,-87.831522,-76.391304,-88.782609,-86.826087,-68.538043,-500.000000,-500.000000
-90.375661,-88.126984,-87.835979,-76.354497,-88.814815,-86.777778,-68.523810,-500.000000,-500.000000
-90.391753,-88.123711,-87.840206,-76.319588,-88.845361,-86.706186,-68.510309,-500.000000,-500.000000
-90.407035,-88.120603,-87.844221,-76.286432,-88.849246,-86.663317,-68.472362,-500.000000,-500.000000
-90.421569,-88.117647,-87.848039,-76.254902,-88.852941,-86.622549,-68.583333,-500.000000,-500.000000
-100.603774,-101.484277,-99.345912,-100.100629,-97.333333,-94.974843,-91.138365,-93.905660,-97.930818
-100.585366,-101.439024,-99.365854,-100.219512,-97.414634,-95.036585,-91.195122,-94.121951,-97.902439
-100.568047,-101.396450,-99.384615,-100.331361,-97.491124,-95.094675,-91.248521,-94.325444,-97.875740
-100.551724,-101.356322,-99.402299,-100.436782,-97.563218,-95.149425,-91.298851,-94.517241,-97.850575
-100.536313,-101.318436,-99.418994,-100.424581,-97.631285,-95.201117,-91.346369,-94.698324,-97.826816
-100.521739,-101.282609,-99.434783,-100.413043,-97.695652,-95.250000,-91.391304,-94.869565,-97.804348
-100.507937,-101.248677,-99.449735,-100.402116,-97.756614,-95.296296,-91.354497,-95.031746,-97.783069
-100.494845,-101.216495,-99.463918,-100.391753,-97.814433,-95.340206,-91.319588,-95.185567,-97.762887
-100.482412,-101.185930,-99.477387,-100.381910,-97.869347,-95.381910,-91.286432,-95.331658,-97.743719
-100.470588,-101.156863,-99.490196,-100.372549,-97.921569,-95.421569,-91.254902,-95.470588,-97.725490
-90.729560,-84.377358,-81.264151,-94.471698,-91.547170,-91.610063,-97.050314,-99.094340,-91.861635
-90.951220,-84.243902,-81.195122,-94.426829,-91.621951,-91.682927,-97.170732,-99.060976,-91.926829
-91.159763,-84.118343,-81.130178,-94.384615,-91.189349,-91.751479,-97.284024,-99.029586,-91.988166
-91.356322,-84.000000,-81.068966,-94.344828,-90.781609,-91.816092,-97.390805,-99.000000,-92.045977
-91.402235,-84.000000,-81.150838,-94.307263,-90.396648,-91.821229,-97.491620,-98.972067,-92.100559
-91.445652,-84.000000,-81.228261,-94.271739,-90.032609,-91.826087,-97.586957,-98.945652,-92.152174
-91.486772,-84.000000,-81.328042,-94.238095,-89.687831,-91.830688,-97.677249,-98.920635,-92.201058
-91.525773,-84.000000,-81.422680,-94.206186,-89.360825,-91.835052,-97.762887,-98.896907,-92.247423
-91.562814,-84.000000,-81.512563,-94.251256,-89.050251,-91.839196,-97.844221,-98.874372,-92.291457
-91.598039,-84.000000,-81.598039,-94.294118,-88.754902,-91.843137,-97.921569,-98.852941,-92.333333
-84.314465,-83.308176,-92.836478,-97.742138,-93.622642,-83.811321,-500.000000,-96.264151,-98.025157
-84.304878,-83.268293,-92.841463,-98.024390,-93.756098,-83.756098,-500.000000,-96.317073,-98.085366
-84.295858,-83.408284,-92.846154,-98.289941,-93.881657,-83.704142,-500.000000,-96.366864,-98.142012
-84.287356,-83.540230,-92.850575,-98.540230,-94.000000,-83.655172,-500.000000,-96.413793,-98.195402
-84.279330,-83.664804,-92.715084,-98.776536,-94.111732,-83.608939,-500.000000,-96.458101,-98.245810
-84.271739,-83.782609,-92.586957,-99.000000,-94.217391,-83.565217,-500.000000,-96.500000,-98.293478
-84.264550,-83.894180,-92.465608,-99.211640,-94.317460,-83.523810,-500.000000,-96.539683,-98.338624
-84.257732,-84.000000,-92.350515,-99.412371,-94.412371,-83.484536,-500.000000,-96.577320,-98.381443
-84.251256,-84.100503,-92.291457,-99.603015,-94.502513,-83.447236,-500.000000,-96.613065,-98.422111
-84.245098,-84.196078,-92.235294,-99.784314,-94.588235,-83.411765,-500.000000,-96.647059,-98.460784
-87.616352,-73.339623,-79.377358,-68.088050,-80.037736,-73.528302,-500.000000,-500.000000,-500.000000
-87.628049,-73.542683,-79.396341,-68.085366,-80.402439,-73.695122,-500.000000,-500.000000,-500.000000
-87.639053,-73.733728,-79.088757,-68.082840,-80.745562,-73.852071,-500.000000,-500.000000,-500.000000
-87.649425,-73.913793,-78.798851,-68.080460,-81.068966,-74.000000,-500.000000,-500.000000,-500.000000
-87.659218,-74.027933,-78.525140,-68.078212,-81.374302,-74.139665,-500.000000,-500.000000,-500.000000
-87.668478,-74.135870,-78.266304,-68.076087,-81.554348,-74.271739,-500.000000,-500.000000,-500.000000
-87.650794,-74.052910,-78.285714,-68.074074,-81.539683,-74.396825,-500.000000,-500.000000,-500.000000
-87.685567,-73.974227,-78.046392,-68.072165,-81.525773,-74.515464,-500.000000,-500.000000,-500.000000
-87.718593,-73.899497,-78.045226,-68.170854,-81.512563,-74.552764,-500.000000,-500.000000,-500.000000
-87.750000,-73.828431,-78.044118,-68.264706,-81.500000,-74.588235,-500.000000,-500.000000,-500.000000
-101.830189,-96.044025,-96.358491,-90.477987,-85.981132,-80.635220,-85.823899,-79.471698,-98.779874
-101.926829,-96.073171,-96.378049,-90.585366,-86.012195,-80.646341,-85.646341,-79.487805,-98.817073
-102.017751,-96.100592,-96.396450,-90.686391,-86.041420,-80.656805,-85.479290,-79.650888,-98.881657
-102.103448,-96.126437,-96.413793,-90.781609,-86.068966,-80.666667,-85.321839,-79.804598,-98.942529
-102.184358,-96.150838,-96.430168,-90.871508,-86.094972,-80.675978,-85.173184,-79.949721,-99.000000
-102.260870,-96.173913,-96.445652,-90.956522,-86.119565,-80.684783,-85.032609,-80.086957,-99.054348
-102.333333,-96.195767,-96.460317,-91.037037,-86.142857,-80.693122,-84.899471,-80.216931,-99.105820
-102.402062,-96.216495,-96.474227,-91.113402,-86.164948,-80.701031,-84.773196,-80.340206,-99.154639
-102.467337,-96.211055,-96.361809,-91.185930,-86.185930,-80.708543,-84.703518,-80.457286,-99.201005
-102.529412,-96.205882,-96.254902,-91.254902,-86.205882,-80.715686,-84.637255,-80.568627,-99.245098
-500.000000,-88.496855,-500.000000,-91.735849,-85.886792,-89.031447,-85.477987,-81.106918,-88.339623
-500.000000,-88.481707,-500.000000,-91.774390,-85.890244,-89.121951,-85.615854,-81.439024,-88.390244
-500.000000,-88.497041,-500.000000,-91.810651,-85.863905,-89.207101,-85.568047,-81.337278,-88.408284
-500.000000,-88.511494,-500.000000,-91.816092,-85.839080,-89.287356,-85.522989,-81.241379,-88.425287
-500.000000,-88.525140,-500.000000,-91.821229,-85.815642,-89.335196,-85.703911,-81.150838,-88.469274
-500.000000,-88.538043,-500.000000,-91.826087,-85.793478,-89.298913,-85.657609,-81.065217,-88.429348
-500.000000,-88.550265,-500.000000,-91.830688,-85.798942,-89.343915,-85.613757,-80.984127,-88.417989
-500.000000,-88.561856,-500.000000,-91.860825,-85.804124,-89.386598,-85.572165,-80.907216,-88.458763
-500.000000,-88.572864,-500.000000,-91.889447,-85.809045,-89.402010,-85.733668,-81.211055,-88.497487
-500.000000,-88.583333,-500.000000,-91.916667,-85.887255,-89.343137,-85.887255,-81.132353,-88.534314
-87.773585,-78.811321,-60.823899,-88.654088,-83.339623,-78.213836,-91.201258,-90.823899,-84.849057
-87.841463,-78.634146,-60.890244,-88.695122,-83.390244,-78.329268,-91.225610,-90.859756,-84.701220
-87.905325,-78.467456,-60.952663,-88.733728,-83.437870,-78.437870,-91.248521,-90.863905,-84.680473
-87.965517,-78.310345,-60.982759,-88.712644,-83.482759,-78.540230,-91.270115,-90.867816,-84.804598
-88.022346,-78.162011,-61.011173,-88.692737,-83.525140,-78.525140,-91.318436,-90.843575,-84.949721
-88.076087,-78.048913,-61.038043,-88.673913,-83.429348,-78.510870,-91.336957,-90.820652,-84.923913
-88.179894,-77.941799,-60.984127,-88.735450,-83.338624,-78.497354,-91.380952,-90.772487,-84.899471
-88.278351,-77.840206,-60.907216,-88.793814,-83.252577,-78.536082,-91.422680,-90.804124,-84.876289
-88.472362,-77.743719,-60.834171,-88.849246,-83.170854,-78.572864,-91.462312,-90.834171,-84.979899
-88.485294,-77.921569,-60.813725,-88.950980,-83.093137,-78.607843,-91.475490,-90.789216,-84.931373
-97.144654,-86.893082,-77.396226,-99.628931,-97.018868,-86.012579,-100.918239,-500.000000,-96.830189
-97.292683,-86.987805,-77.353659,-99.731707,-97.048780,-85.768293,-100.951220,-500.000000,-96.987805
-97.431953,-87.076923,-77.047337,-99.828402,-97.076923,-85.538462,-100.982249,-500.000000,-97.136095
-97.563218,-87.160920,-76.758621,-99.919540,-97.103448,-85.321839,-101.011494,-500.000000,-97.275862
-97.687151,-87.240223,-76.486034,-99.893855,-97.100559,-85.117318,-101.039106,-500.000000,-97.407821
-97.804348,-87.315217,-76.228261,-99.869565,-97.097826,-84.923913,-101.065217,-500.000000,-97.532609
-97.915344,-87.386243,-75.957672,-99.846561,-97.095238,-84.740741,-101.089947,-500.000000,-97.677249
-98.020619,-87.453608,-75.701031,-99.824742,-97.092784,-84.567010,-101.113402,-500.000000,-97.814433
-98.120603,-87.517588,-75.457286,-99.804020,-97.090452,-84.402010,-101.135678,-500.000000,-97.944724
-98.215686,-87.578431,-75.225490,-99.784314,-97.088235,-84.245098,-101.156863,-500.000000,-98.068627
-91.389937,-93.339623,-83.182390,-84.125786,-83.465409,-67.805031,-94.534591,-500.000000,-88.559748
-91.317073,-93.390244,-83.146341,-84.365854,-83.390244,-67.780488,-94.548780,-500.000000,-88.512195
-91.248521,-93.437870,-83.142012,-84.591716,-83.319527,-67.757396,-94.562130,-500.000000,-88.467456
-91.183908,-93.482759,-83.137931,-84.804598,-83.252874,-67.735632,-94.574713,-500.000000,-88.425287
-91.346369,-93.525140,-83.134078,-85.005587,-83.189944,-67.715084,-94.586592,-500.000000,-88.385475
-91.500000,-93.565217,-83.130435,-85.195652,-83.130435,-67.695652,-94.597826,-500.000000,-88.347826
-91.645503,-93.550265,-83.126984,-85.375661,-83.179894,-67.677249,-94.555556,-500.000000,-88.285714
-91.783505,-93.536082,-83.123711,-85.546392,-83.226804,-67.659794,-94.515464,-500.000000,-88.226804
-91.914573,-93.522613,-83.120603,-85.708543,-83.271357,-67.643216,-94.477387,-500.000000,-88.170854
-92.039216,-93.509804,-83.117647,-85.862745,-83.313725,-67.627451,-94.441176,-500.000000,-88.117647
-101.893082,-92.144654,-89.723270,-97.018868,-93.088050,-77.113208,-91.578616,-84.471698,-84.628931
-101.926829,-92.170732,-89.853659,-97.048780,-92.963415,-76.926829,-91.621951,-84.487805,-84.548780
-101.958580,-92.195266,-89.976331,-97.076923,-92.846154,-76.751479,-91.603550,-84.502959,-84.473373
-101.988506,-92.218391,-90.091954,-97.103448,-92.735632,-76.586207,-91.586207,-84.517241,-84.402299
-102.016760,-92.240223,-90.201117,-97.128492,-92.631285,-76.430168,-91.569832,-84.530726,-84.614525
-102.043478,-92.260870,-90.304348,-97.152174,-92.532609,-76.282609,-91.554348,-84.543478,-84.815217
-102.068783,-92.280423,-90.402116,-97.227513,-92.439153,-76.142857,-91.539683,-84.555556,-85.005291
-102.092784,-92.298969,-90.494845,-97.298969,-92.350515,-76.010309,-91.525773,-84.567010,-85.185567
-102.115578,-92.316583,-90.582915,-97.366834,-92.266332,-75.884422,-91.386935,-84.577889,-85.356784
-102.137255,-92.333333,-90.666667,-97.431373,-92.186275,-75.764706,-91.254902,-84.588235,-85.519608
-500.000000,-90.792453,-79.943396,-500.000000,-101.578616,-90.163522,-500.000000,-500.000000,-95.100629
-500.000000,-90.707317,-79.975610,-500.000000,-101.560976,-90.219512,-500.000000,-500.000000,-95.280488
-500.000000,-90.627219,-80.065089,-500.000000,-101.544379,-90.449704,-500.000000,-500.000000,-95.449704
-500.000000,-90.551724,-80.149425,-500.000000,-101.528736,-90.666667,-500.000000,-500.000000,-95.609195
-500.000000,-90.480447,-80.033520,-500.000000,-101.513966,-90.871508,-500.000000,-500.000000,-95.759777
-500.000000,-90.413043,-79.923913,-500.000000,-101.500000,-91.065217,-500.000000,-500.000000,-95.902174
-500.000000,-90.587302,-79.820106,-500.000000,-101.486772,-91.248677,-500.000000,-500.000000,-95.957672
-500.000000,-90.752577,-79.721649,-500.000000,-101.474227,-91.422680,-500.000000,-500.000000,-96.010309
-500.000000,-90.909548,-79.628141,-500.000000,-101.462312,-91.587940,-500.000000,-500.000000,-96.060302
-500.000000,-91.058824,-79.539216,-500.000000,-101.450980,-91.745098,-500.000000,-500.000000,-96.107843
-500.000000,-79.628931,-71.169811,-90.100629,-85.698113,-79.817610,-89.880503,-500.000000,-500.000000
-500.000000,-79.640244,-71.225610,-90.128049,-85.707317,-79.884146,-89.914634,-500.000000,-500.000000
-500.000000,-79.650888,-71.278107,-90.153846,-85.715976,-79.857988,-89.887574,-500.000000,-500.000000
-500.000000,-79.632184,-71.270115,-90.178161,-85.724138,-79.919540,-89.890805,-500.000000,-500.000000
-500.000000,-79.642458,-71.374302,-90.201117,-85.731844,-79.921788,-89.893855,-500.000000,-500.000000
-500.000000,-79.652174,-71.391304,-90.222826,-85.739130,-79.923913,-89.951087,-500.000000,-500.000000
-500.000000,-79.661376,-71.407407,-90.243386,-85.746032,-79.925926,-90.031746,-500.000000,-500.000000
-500.000000,-79.670103,-71.422680,-90.262887,-85.752577,-79.927835,-90.005155,-500.000000,-500.000000
-500.000000,-79.678392,-71.386935,-90.281407,-85.758794,-79.929648,-90.005025,-500.000000,-500.000000
-500.000000,-79.686275,-71.401961,-90.323529,-85.764706,-79.955882,-90.004902,-500.000000,-500.000000
-500.000000,-92.113208,-90.226415,-89.911950,-91.358491,-68.119497,-97.553459,-94.849057,-87.364780
-500.000000,-92.170732,-90.097561,-89.853659,-91.439024,-68.085366,-97.475610,-94.914634,-87.292683
-500.000000,-92.313609,-89.976331,-89.798817,-91.514793,-68.053254,-97.402367,-94.976331,-87.224852
-500.000000,-92.448276,-89.862069,-89.747126,-91.586207,-68.022989,-97.333333,-95.034483,-87.160920
-500.000000,-92.575419,-89.754190,-89.698324,-91.653631,-67.994413,-97.268156,-95.089385,-87.100559
-500.000000,-92.695652,-89.652174,-89.652174,-91.717391,-67.967391,-97.206522,-95.141304,-87.043478
-500.000000,-92.809524,-89.608466,-89.608466,-91.777778,-68.047619,-97.227513,-95.190476,-87.068783
-500.000000,-92.917526,-89.567010,-89.567010,-91.835052,-68.123711,-97.247423,-95.237113,-87.092784
-500.000000,-93.020101,-89.376884,-89.527638,-91.889447,-68.195980,-97.266332,-95.281407,-87.115578
-500.000000,-93.117647,-89.196078,-89.490196,-91.941176,-68.264706,-97.284314,-95.323529,-87.137255
-92.207547,-89.377358,-81.452830,-87.899371,-80.289308,-76.295597,-84.943396,-500.000000,-500.000000
-92.201220,-89.365854,-81.439024,-87.902439,-80.371951,-76.164634,-85.189024,-500.000000,-500.000000
-92.195266,-89.532544,-81.455621,-87.905325,-80.449704,-76.041420,-85.390533,-500.000000,-500.000000
-92.160920,-89.689655,-81.471264,-87.908046,-80.522989,-75.954023,-85.350575,-500.000000,-500.000000
-92.128492,-89.837989,-81.486034,-87.910615,-80.592179,-75.983240,-85.340782,-500.000000,-500.000000
-92.097826,-89.978261,-81.500000,-87.913043,-80.657609,-75.847826,-85.331522,-500.000000,-500.000000
-92.068783,-90.111111,-81.460317,-87.915344,-80.746032,-75.719577,-85.507937,-500.000000,-500.000000
-92.041237,-90.237113,-81.422680,-87.917526,-80.829897,-75.597938,-85.469072,-500.000000,-500.000000
-92.040201,-90.356784,-81.412060,-87.919598,-80.909548,-75.482412,-85.432161,-500.000000,-500.000000
-92.039216,-90.421569,-81.475490,-87.921569,-80.985294,-75.372549,-85.544118,-500.000000,-500.000000
-99.345912,-100.603774,-82.459119,-500.000000,-93.150943,-74.125786,-95.792453,-94.849057,-92.522013
-99.487805,-100.341463,-82.597561,-500.000000,-93.146341,-74.243902,-95.768293,-94.853659,-92.536585
-99.621302,-100.094675,-82.727811,-500.000000,-93.142012,-74.355030,-95.745562,-94.857988,-92.550296
-99.747126,-99.862069,-82.850575,-500.000000,-93.137931,-74.459770,-95.724138,-94.862069,-92.563218
-99.865922,-99.642458,-82.966480,-500.000000,-93.134078,-74.558659,-95.703911,-94.865922,-92.575419
-99.978261,-99.434783,-83.076087,-500.000000,-93.130435,-74.652174,-95.684783,-94.869565,-92.586957
-100.084656,-99.238095,-83.179894,-500.000000,-93.126984,-74.714286,-95.666667,-94.899471,-92.597884
-100.185567,-99.051546,-83.278351,-500.000000,-93.123711,-74.773196,-95.649485,-94.927835,-92.608247
-100.281407,-98.874372,-83.246231,-500.000000,-93.120603,-74.829146,-95.633166,-94.954774,-92.618090
-100.372549,-98.705882,-83.215686,-500.000000,-93.117647,-74.882353,-95.617647,-94.980392,-92.627451
